Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),MonthDate,Hour,Season_weight,Sunlight_time(h),UV,Cloud
20240510144004,2.84,1009.85,33.66,36.89,25941.0,150.21,510,14,0.25,,,8.0
20240510145004,2.17,1009.79,34.12,36.89,24174.08,140.13,510,14,0.25,,,8.0
20240510150004,2.14,1009.68,34.49,36.58,23726.92,143.78,510,15,0.25,,,0.0
20240510151004,2.19,1009.65,34.32,36.76,22738.0,122.96,510,15,0.25,,,0.0
20240510152004,2.19,1009.58,34.24,37.19,22952.5,135.2,510,15,0.25,,,0.0
20240510153004,1.77,1009.56,34.57,36.42,23076.5,143.6,510,15,0.25,,,0.0
20240510154004,1.84,1009.52,34.56,36.31,21677.17,123.82,510,15,0.25,,,0.0
20240510155004,2.25,1009.53,34.08,37.9,20280.17,109.48,510,15,0.25,,,0.0
20240510160004,1.93,1009.54,34.17,37.2,18013.5,106.51,510,16,0.25,,,0.0
20240510161004,1.53,1009.58,36.73,31.96,18082.25,139.16,510,16,0.25,,,0.0
20240510162004,1.94,1009.57,35.66,33.76,15020.58,73.35,510,16,0.25,,,0.0
20240510163004,1.84,1009.56,33.95,36.98,12991.0,48.95,510,16,0.25,,,0.0
20240510164004,1.3,1009.6,33.01,39.4,10032.08,25.62,510,16,0.25,,,0.0
20240510165004,1.68,1009.69,32.01,41.97,8673.08,16.61,510,16,0.25,,,0.0
20240511090004,1.89,1010.88,36.62,34.65,39671.74,302.42,511,9,0.25,,,8.0
20240511091004,1.58,1010.82,36.41,34.99,46246.71,378.6,511,9,0.25,,,8.0
20240511092004,1.24,1010.77,38.41,31.92,61584.29,666.01,511,9,0.25,,,8.0
20240511093004,1.13,1010.75,41.7,26.42,77341.45,944.99,511,9,0.25,,,8.0
20240511094004,1.88,1010.78,40.01,27.65,43367.76,342.38,511,9,0.25,,,8.0
20240511095004,1.05,1010.69,40.86,27.53,71714.0,827.37,511,9,0.25,,,8.0
20240511100004,1.06,1010.61,43.69,23.73,93344.06,1207.18,511,10,0.25,,,0.0
20240511101004,1.11,1010.48,44.96,22.22,84136.87,995.55,511,10,0.25,,,0.0
20240511102004,1.41,1010.44,45.58,21.58,99782.8,1251.31,511,10,0.25,,,0.0
20240511103004,1.21,1010.46,45.34,21.76,48508.91,440.14,511,10,0.25,,,0.0
20240511104004,1.19,1010.33,42.63,25.4,35885.16,276.75,511,10,0.25,,,0.0
20240511105004,1.0,1010.21,41.93,26.81,42744.87,364.13,511,10,0.25,,,0.0
20240511110004,0.99,1010.12,41.43,27.66,41342.43,358.42,511,11,0.25,,,8.0
20240511111004,1.59,1010.02,41.44,27.59,49890.13,536.64,511,11,0.25,,,8.0
20240511112004,1.58,1009.97,44.49,23.84,92825.84,1343.1,511,11,0.25,,,8.0
20240511113004,2.84,1009.8,42.85,26.35,46667.28,455.01,511,11,0.25,,,8.0
20240511114004,2.4,1009.62,40.15,30.84,41867.66,400.4,511,11,0.25,,,8.0
20240511115004,1.85,1009.61,40.28,31.07,35764.57,278.77,511,11,0.25,,,8.0
20240511120004,1.55,1009.55,38.93,32.96,24176.92,123.76,511,12,0.25,,,0.0
20240511121004,1.33,1009.47,38.12,35.08,27502.58,177.81,511,12,0.25,,,0.0
20240511122004,1.73,1009.41,39.81,32.28,52465.29,640.8,511,12,0.25,,,0.0
20240511123004,2.45,1009.28,42.01,28.34,73440.26,1328.05,511,12,0.25,,,0.0
20240511124004,2.05,1009.23,46.13,22.77,82055.91,1493.41,511,12,0.25,,,0.0
20240511125004,2.07,1009.1,47.75,19.93,81241.75,1616.07,511,12,0.25,,,0.0
20240511130004,2.0,1008.92,48.19,19.4,63338.4,1234.94,511,13,0.25,,,0.0
20240511131004,2.38,1008.72,46.45,21.02,55020.85,990.38,511,13,0.25,,,0.0
20240511132004,2.4,1008.62,47.5,19.78,62078.62,1448.52,511,13,0.25,,,0.0
20240511133004,2.93,1008.62,49.64,17.01,65946.93,1671.32,511,13,0.25,,,0.0
20240511134004,1.91,1008.57,50.85,15.62,55878.5,1464.68,511,13,0.25,,,0.0
20240511135004,1.91,1008.35,50.09,16.07,48360.37,1114.97,511,13,0.25,,,0.0
20240511140004,1.96,1008.15,47.51,19.13,36646.69,489.1,511,14,0.25,,,4.0
20240511141004,2.38,1008.06,44.11,23.47,30006.08,307.31,511,14,0.25,,,4.0
20240511142004,2.06,1007.96,42.07,26.51,28880.25,247.48,511,14,0.25,,,4.0
20240511143004,2.07,1007.81,41.24,28.45,26844.08,245.92,511,14,0.25,,,4.0
20240511144004,1.44,1007.68,41.36,28.36,22829.25,243.99,511,14,0.25,,,4.0
20240511145004,1.52,1007.54,40.14,30.38,16893.25,104.47,511,14,0.25,,,4.0
20240511150004,1.48,1007.44,39.12,32.65,18855.83,124.25,511,15,0.25,,,0.0
20240511151004,2.0,1007.41,37.9,34.77,18158.83,121.72,511,15,0.25,,,0.0
20240511152004,2.19,1007.28,36.13,38.45,13692.33,56.38,511,15,0.25,,,0.0
20240511153004,2.25,1007.26,34.88,41.6,11502.17,37.35,511,15,0.25,,,0.0
20240511154004,1.73,1007.2,34.43,42.96,13755.17,57.19,511,15,0.25,,,0.0
20240511155004,2.02,1007.25,33.82,44.71,11408.67,31.54,511,15,0.25,,,0.0
20240511160004,1.42,1007.18,33.06,47.06,10558.0,29.01,511,16,0.25,,,0.0
20240511161004,1.38,1007.13,33.59,46.0,16701.25,68.63,511,16,0.25,,,0.0
20240511162004,1.79,1007.2,34.21,44.39,17685.92,84.74,511,16,0.25,,,0.0
20240511163004,1.87,1007.24,35.09,42.07,18097.42,91.45,511,16,0.25,,,0.0
20240511164004,1.48,1007.21,34.78,42.6,13760.58,47.46,511,16,0.25,,,0.0
20240511165004,0.83,1007.21,33.54,45.67,8700.25,18.22,511,16,0.25,,,0.0
20240512090004,1.27,1006.76,44.88,24.59,82837.91,1142.04,512,9,0.25,,,8.0
20240512091004,1.39,1006.76,44.58,24.82,58080.21,582.05,512,9,0.25,,,8.0
20240512092004,1.47,1006.68,42.23,28.33,61455.46,628.98,512,9,0.25,,,8.0
20240512093004,1.6,1006.66,45.71,24.03,104383.52,1488.99,512,9,0.25,,,8.0
20240512094004,1.72,1006.53,47.68,20.6,93190.07,1251.16,512,9,0.25,,,8.0
20240512095004,1.61,1006.54,45.02,23.86,47970.99,444.59,512,9,0.25,,,8.0
20240512100004,1.46,1006.28,44.2,25.12,60538.87,675.6,512,10,0.25,,,0.0
20240512101004,0.76,1006.26,45.88,23.22,65243.99,742.65,512,10,0.25,,,0.0
20240512102004,1.19,1006.16,46.64,22.52,83377.87,1067.85,512,10,0.25,,,0.0
20240512103004,1.38,1006.03,47.9,20.57,87879.58,1168.34,512,10,0.25,,,0.0
20240512104004,1.37,1005.96,50.01,18.09,95788.53,1293.85,512,10,0.25,,,0.0
20240512105004,2.0,1005.88,51.75,16.06,114321.86,1469.74,512,10,0.25,,,0.0
20240512110004,2.1,1005.89,53.83,13.92,117758.2,1368.67,512,11,0.25,,,8.0
20240512111004,1.64,1005.75,52.24,15.31,78066.08,944.35,512,11,0.25,,,8.0
20240512112004,1.76,1005.59,52.9,14.81,106120.02,1395.14,512,11,0.25,,,8.0
20240512113004,1.34,1005.5,52.5,15.56,76851.44,1006.4,512,11,0.25,,,8.0
20240512114004,1.85,1005.34,50.87,17.33,80800.8,1145.0,512,11,0.25,,,8.0
20240512115004,2.92,1005.08,47.7,21.38,83000.8,1213.78,512,11,0.25,,,8.0
20240512120004,3.24,1004.84,41.48,31.46,18885.42,84.32,512,12,0.25,,,0.0
20240512121004,1.33,1004.73,42.06,30.78,36901.78,430.13,512,12,0.25,,,0.0
20240512122004,1.6,1004.57,43.88,28.06,45157.24,524.94,512,12,0.25,,,0.0
20240512123004,1.43,1004.46,44.61,27.11,38846.34,386.4,512,12,0.25,,,0.0
20240512124004,2.19,1004.37,43.09,29.45,29004.67,210.65,512,12,0.25,,,0.0
20240512125004,1.77,1004.22,42.95,29.82,51627.59,952.5,512,12,0.25,,,0.0
20240512130004,2.09,1004.18,47.04,23.41,64871.5,1419.36,512,13,0.25,,,0.0
20240512131004,2.03,1004.06,45.98,24.58,38944.17,602.44,512,13,0.25,,,0.0
20240512132004,1.45,1003.92,44.51,27.21,24890.15,196.8,512,13,0.25,,,0.0
20240512133004,1.12,1003.75,43.02,29.75,28905.58,187.48,512,13,0.25,,,0.0
20240512134004,1.14,1003.6,41.98,31.9,18346.17,75.99,512,13,0.25,,,0.0
20240512135004,1.52,1003.58,39.65,37.13,16858.75,61.04,512,13,0.25,,,0.0
20240512140004,1.36,1003.47,38.7,39.56,23918.58,115.79,512,14,0.25,,,8.0
20240512141004,1.21,1003.46,38.82,39.99,23674.75,110.71,512,14,0.25,,,8.0
20240512142004,1.69,1003.35,38.52,40.83,26549.08,144.7,512,14,0.25,,,8.0
20240512143004,2.07,1003.36,37.27,43.67,20411.92,79.38,512,14,0.25,,,8.0
20240512144004,1.53,1003.37,36.92,44.7,22264.25,89.18,512,14,0.25,,,8.0
20240512145004,1.64,1003.31,36.84,45.32,21238.92,83.39,512,14,0.25,,,8.0
20240512150004,0.96,1003.26,36.24,47.09,14521.92,40.39,512,15,0.25,,,0.0
20240512151004,1.92,1003.16,34.72,52.3,11415.0,27.13,512,15,0.25,,,0.0
20240512152004,2.47,1003.08,33.45,57.06,9757.33,21.24,512,15,0.25,,,0.0
20240512153004,2.47,1003.02,33.14,58.96,11623.0,32.62,512,15,0.25,,,0.0
20240512154004,2.67,1003.0,32.98,59.74,12282.83,37.5,512,15,0.25,,,0.0
20240512155004,2.47,1002.95,33.17,58.92,14610.42,51.72,512,15,0.25,,,0.0
20240512160004,2.22,1002.89,33.75,57.49,15785.83,63.02,512,16,0.25,,,0.0
20240512161004,2.59,1002.89,33.11,59.63,12328.67,34.45,512,16,0.25,,,0.0
20240512162004,2.4,1002.89,32.24,62.78,9664.25,21.03,512,16,0.25,,,0.0
20240512163004,1.93,1003.01,31.65,64.64,6351.33,8.92,512,16,0.25,,,0.0
20240512164004,2.17,1003.0,31.26,66.58,4765.92,5.33,512,16,0.25,,,0.0
20240512165004,1.5,1003.1,30.76,68.64,3601.0,3.05,512,16,0.25,,,0.0
20240514090004,0.97,1009.77,27.82,60.46,17561.16,67.5,514,9,0.25,,,10.0
20240514091004,1.19,1009.73,28.74,57.26,24653.83,127.88,514,9,0.25,,,10.0
20240514092004,1.01,1009.73,30.12,52.62,30313.83,196.31,514,9,0.25,,,10.0
20240514093004,1.32,1009.69,30.42,50.36,25555.67,135.84,514,9,0.25,,,10.0
20240514094004,1.38,1009.65,30.04,49.92,22804.67,111.31,514,9,0.25,,,10.0
20240514095004,1.18,1009.53,30.52,48.55,29703.17,193.67,514,9,0.25,,,10.0
20240514100004,1.0,1009.41,33.29,42.3,47443.27,452.61,514,10,0.25,,,0.0
20240514101004,1.37,1009.42,34.9,37.78,59622.1,667.62,514,10,0.25,,,0.0
20240514102004,1.01,1009.34,36.23,34.06,39887.7,327.3,514,10,0.25,,,0.0
20240514103004,1.07,1009.17,35.77,34.66,43155.06,368.47,514,10,0.25,,,0.0
20240514104004,0.91,1009.05,35.73,34.9,39811.23,332.02,514,10,0.25,,,0.0
20240514105004,0.99,1009.0,37.34,31.87,53215.17,567.23,514,10,0.25,,,0.0
20240514110004,1.02,1008.92,37.58,31.16,45431.92,434.38,514,11,0.25,,,10.0
20240514111004,0.95,1008.76,38.35,29.97,45945.18,444.8,514,11,0.25,,,10.0
20240514112004,1.36,1008.72,38.3,29.53,49619.09,560.98,514,11,0.25,,,10.0
20240514113004,1.25,1008.56,39.99,27.51,56008.41,697.53,514,11,0.25,,,10.0
20240514114004,1.31,1008.42,39.81,26.95,45226.49,445.12,514,11,0.25,,,10.0
20240514115004,1.52,1008.28,39.33,28.1,56859.41,710.88,514,11,0.25,,,10.0
20240514120004,1.66,1008.22,40.6,26.08,77448.73,1198.41,514,12,0.25,,,0.0
20240514121004,1.86,1008.07,41.61,24.71,74474.9,1185.56,514,12,0.25,,,0.0
20240514122004,1.83,1007.92,41.91,23.86,59951.65,853.27,514,12,0.25,,,0.0
20240514123004,1.68,1007.7,39.55,27.02,29854.85,227.62,514,12,0.25,,,0.0
20240514124004,2.01,1007.63,37.73,30.31,36202.74,433.05,514,12,0.25,,,0.0
20240514125004,2.2,1007.48,37.22,31.4,37907.92,365.25,514,12,0.25,,,0.0
20240514130004,1.59,1007.33,36.58,32.94,32622.58,243.19,514,13,0.25,,,0.0
20240514131004,1.54,1007.35,36.08,33.94,27201.92,147.96,514,13,0.25,,,0.0
20240514132004,1.44,1007.29,35.58,35.33,32705.37,297.65,514,13,0.25,,,0.0
20240514133004,1.72,1007.37,36.4,35.19,39056.74,420.86,514,13,0.25,,,0.0
20240514134004,1.66,1007.37,36.08,33.77,35718.16,292.41,514,13,0.25,,,0.0
20240514135004,2.5,1007.35,35.15,35.22,30202.46,212.81,514,13,0.25,,,0.0
20240514140004,2.18,1007.33,32.46,41.15,17314.75,70.83,514,14,0.25,,,10.0
20240514141004,1.9,1007.31,31.22,44.76,16856.25,64.91,514,14,0.25,,,10.0
20240514142004,1.79,1007.33,31.48,45.35,27544.34,176.31,514,14,0.25,,,10.0
20240514143004,2.31,1007.23,31.65,44.93,24608.5,130.61,514,14,0.25,,,10.0
20240514144004,1.86,1007.37,30.9,47.01,16611.08,64.17,514,14,0.25,,,10.0
20240514145004,1.8,1007.44,30.21,49.1,14211.83,47.36,514,14,0.25,,,10.0
20240514150004,2.11,1007.58,29.31,51.37,13433.42,40.85,514,15,0.25,,,0.0
20240514151004,1.64,1007.62,29.07,52.57,15824.42,59.05,514,15,0.25,,,0.0
20240514152004,1.52,1007.66,29.59,51.31,13704.58,44.35,514,15,0.25,,,0.0
20240514153004,1.84,1007.57,29.36,51.89,13325.83,41.35,514,15,0.25,,,0.0
20240514154004,1.55,1007.53,28.9,54.92,11147.08,28.07,514,15,0.25,,,0.0
20240514155004,1.59,1007.6,28.64,56.87,11166.5,28.37,514,15,0.25,,,0.0
20240514160004,1.89,1007.59,28.75,56.73,13741.58,44.1,514,16,0.25,,,0.0
20240514161004,2.12,1007.68,28.67,56.77,13200.17,41.73,514,16,0.25,,,0.0
20240514162004,1.62,1007.78,28.23,58.05,9001.83,20.98,514,16,0.25,,,0.0
20240514163004,1.67,1007.82,27.34,60.6,5838.17,8.7,514,16,0.25,,,0.0
20240514164004,1.15,1007.88,27.21,61.19,5903.92,7.86,514,16,0.25,,,0.0
20240514165004,1.3,1007.96,26.94,62.12,5448.25,7.12,514,16,0.25,,,0.0
20240516090004,3.57,1013.08,40.65,21.03,90893.66,1371.89,516,9,0.25,,,7.0
20240516091004,3.12,1012.86,41.76,19.15,98770.98,1498.79,516,9,0.25,,,7.0
20240516092004,2.65,1012.75,43.18,16.36,106707.6,1599.97,516,9,0.25,,,7.0
20240516093004,4.33,1012.64,39.74,23.04,60140.33,621.88,516,9,0.25,,,7.0
20240516094004,4.91,1012.51,36.03,30.01,52922.28,571.68,516,9,0.25,,,7.0
20240516095004,5.58,1012.42,34.84,32.84,63120.62,768.0,516,9,0.25,,,7.0
20240516100004,3.59,1012.33,37.57,28.13,90463.85,1364.83,516,10,0.25,,,0.0
20240516101004,3.99,1012.25,37.96,26.96,87536.56,1254.11,516,10,0.25,,,0.0
20240516102004,4.68,1012.14,37.63,26.85,84434.26,1156.75,516,10,0.25,,,0.0
20240516103004,4.02,1012.24,35.53,30.67,45435.42,406.74,516,10,0.25,,,0.0
20240516104004,4.22,1012.19,34.35,33.25,51900.05,538.57,516,10,0.25,,,0.0
20240516105004,3.77,1012.09,34.01,33.93,62854.99,725.12,516,10,0.25,,,0.0
20240516110004,3.5,1012.05,35.3,31.65,53888.52,627.03,516,11,0.25,,,6.0
20240516111004,4.16,1012.06,33.28,35.5,37228.13,294.76,516,11,0.25,,,6.0
20240516112004,3.8,1012.03,32.71,37.05,41583.61,343.08,516,11,0.25,,,6.0
20240516113004,3.38,1012.02,34.28,33.88,59836.05,733.39,516,11,0.25,,,6.0
20240516114004,3.2,1011.96,34.15,34.57,51326.94,713.59,516,11,0.25,,,6.0
20240516115004,3.25,1011.78,36.32,30.22,57716.88,712.47,516,11,0.25,,,6.0
20240516120004,3.19,1011.72,35.51,31.55,43025.21,398.76,516,12,0.25,,,0.0
20240516121004,3.74,1011.67,34.58,33.51,41144.95,397.28,516,12,0.25,,,0.0
20240516122004,3.95,1011.64,33.49,36.52,39198.43,373.94,516,12,0.25,,,0.0
20240516123004,3.74,1011.55,33.02,37.27,33850.67,264.3,516,12,0.25,,,0.0
20240516124004,3.9,1011.48,31.99,39.43,34821.05,296.5,516,12,0.25,,,0.0
20240516125004,3.87,1011.31,32.7,37.45,39389.47,373.25,516,12,0.25,,,0.0
20240516130004,3.12,1011.2,33.79,35.22,45694.96,564.82,516,13,0.25,,,0.0
20240516131004,3.11,1011.25,35.39,32.06,45307.84,536.33,516,13,0.25,,,0.0
20240516132004,3.52,1011.14,33.72,35.01,37708.38,354.16,516,13,0.25,,,0.0
20240516133004,3.62,1010.94,33.36,35.59,32890.03,348.5,516,13,0.25,,,0.0
20240516134004,3.83,1010.81,35.47,31.36,47289.72,1174.64,516,13,0.25,,,0.0
20240516135004,3.66,1010.82,35.45,30.92,32714.34,367.47,516,13,0.25,,,0.0
20240516140004,3.14,1010.72,33.69,34.6,30470.16,279.61,516,14,0.25,,,7.0
20240516141004,3.14,1010.77,33.39,35.18,31083.42,298.68,516,14,0.25,,,7.0
20240516142004,2.93,1010.71,32.52,37.26,30388.0,213.73,516,14,0.25,,,7.0
20240516143004,3.04,1010.59,32.23,37.33,29776.16,220.18,516,14,0.25,,,7.0
20240516144004,2.69,1010.47,31.34,39.47,21641.58,102.12,516,14,0.25,,,7.0
20240516145004,2.46,1010.34,30.66,40.92,20133.75,90.14,516,14,0.25,,,7.0
20240516150004,2.28,1010.22,30.55,41.35,20937.42,94.4,516,15,0.25,,,0.0
20240516151004,2.32,1010.1,30.28,41.92,21333.92,112.23,516,15,0.25,,,0.0
20240516152004,1.87,1009.97,31.53,39.21,24457.17,204.31,516,15,0.25,,,0.0
20240516153004,2.72,1009.92,31.3,39.29,20885.67,108.22,516,15,0.25,,,0.0
20240516154004,2.33,1009.87,29.88,43.61,17098.25,67.63,516,15,0.25,,,0.0
20240516155004,1.79,1009.75,29.76,43.66,17689.83,82.68,516,15,0.25,,,0.0
20240516160004,1.95,1009.71,30.22,42.39,18021.33,80.91,516,16,0.25,,,0.0
20240516161004,2.21,1009.68,29.53,44.55,12313.92,38.95,516,16,0.25,,,0.0
20240516162004,1.28,1009.72,28.94,45.98,9559.75,22.85,516,16,0.25,,,0.0
20240516163004,1.81,1009.81,28.97,46.23,12198.42,36.32,516,16,0.25,,,0.0
20240516164004,1.69,1009.88,28.82,46.07,10641.09,27.91,516,16,0.25,,,0.0
20240516165004,1.46,1009.88,28.79,46.41,11834.16,33.28,516,16,0.25,,,0.0
20240517090004,2.01,1008.93,42.1,23.18,74261.25,910.07,517,9,0.25,,,4.0
20240517091004,1.73,1008.85,45.0,19.69,92944.79,1269.7,517,9,0.25,,,4.0
20240517092004,1.37,1008.77,47.5,16.62,109405.24,1524.32,517,9,0.25,,,4.0
20240517093004,1.79,1008.76,49.29,14.85,110891.44,1138.6,517,9,0.25,,,4.0
20240517094004,2.24,1008.6,47.78,15.78,99953.14,1307.32,517,9,0.25,,,4.0
20240517095004,1.58,1008.48,47.11,16.39,93991.65,1320.47,517,9,0.25,,,4.0
20240517100004,1.67,1008.47,48.48,15.03,98772.96,1395.23,517,10,0.25,,,0.0
20240517101004,1.69,1008.32,45.61,17.65,44236.41,419.94,517,10,0.25,,,0.0
20240517102004,1.26,1008.23,42.75,20.89,35044.79,282.71,517,10,0.25,,,0.0
20240517103004,1.2,1008.11,40.38,24.51,23278.67,142.35,517,10,0.25,,,0.0
20240517104004,1.76,1008.05,38.86,27.43,31088.75,239.46,517,10,0.25,,,0.0
20240517105004,2.29,1008.01,37.78,29.58,31406.5,198.47,517,10,0.25,,,0.0
20240517110004,1.92,1007.91,37.84,29.87,42232.16,327.11,517,11,0.25,,,8.0
20240517111004,1.27,1007.77,39.4,27.5,36146.95,256.88,517,11,0.25,,,8.0
20240517112004,1.81,1007.65,38.99,28.6,36555.04,313.55,517,11,0.25,,,8.0
20240517113004,2.39,1007.57,40.49,26.41,61710.61,809.46,517,11,0.25,,,8.0
20240517114004,2.59,1007.5,40.66,26.33,64543.03,860.79,517,11,0.25,,,8.0
20240517115004,2.74,1007.4,40.38,26.43,58980.27,752.68,517,11,0.25,,,8.0
20240517120004,2.35,1007.3,38.6,29.39,36839.31,275.52,517,12,0.25,,,0.0
20240517121004,2.08,1007.15,35.93,34.57,20246.17,80.03,517,12,0.25,,,0.0
20240517122004,1.95,1007.13,33.8,39.47,12023.58,28.35,517,12,0.25,,,0.0
20240517123004,1.55,1007.04,32.31,43.3,8802.42,15.62,517,12,0.25,,,0.0
20240517124004,0.99,1006.93,31.51,45.53,7280.42,11.18,517,12,0.25,,,0.0
20240517125004,0.4,1006.93,31.03,46.78,5669.08,6.65,517,12,0.25,,,0.0
20240517130004,0.1,1006.85,30.56,48.46,5369.08,5.83,517,13,0.25,,,0.0
20240517131004,0.3,1006.68,30.07,52.83,8292.0,16.77,517,13,0.25,,,0.0
20240517132004,0.37,1006.61,29.44,62.71,14005.42,42.48,517,13,0.25,,,0.0
20240517133004,0.48,1006.57,27.8,73.79,16250.25,61.22,517,13,0.25,,,0.0
20240517134004,0.47,1006.55,27.75,76.75,15664.5,60.82,517,13,0.25,,,0.0
20240517135004,0.44,1006.56,29.02,70.9,17106.75,68.77,517,13,0.25,,,0.0
20240517140004,0.38,1006.54,30.13,63.94,18435.75,81.31,517,14,0.25,,,10.0
20240517141004,0.63,1006.48,32.08,56.01,29717.92,217.04,517,14,0.25,,,10.0
20240517142004,0.36,1006.48,34.37,45.6,27658.33,183.71,517,14,0.25,,,10.0
20240517143004,0.69,1006.47,32.89,47.52,10348.92,29.61,517,14,0.25,,,10.0
20240517144004,0.62,1006.43,31.36,51.2,7142.5,11.8,517,14,0.25,,,10.0
20240517145004,0.35,1006.47,30.28,54.02,6558.25,9.66,517,14,0.25,,,10.0
20240517150004,0.64,1006.5,29.7,57.14,8476.75,14.28,517,15,0.25,,,0.0
20240517151004,1.0,1006.58,29.35,59.84,8192.17,11.88,517,15,0.25,,,0.0
20240517152004,0.56,1006.47,28.95,60.61,9131.25,16.65,517,15,0.25,,,0.0
20240517153004,0.35,1006.35,29.66,59.12,15977.58,61.69,517,15,0.25,,,0.0
20240517154004,0.41,1006.4,31.33,53.81,18001.42,80.22,517,15,0.25,,,0.0
20240517155004,0.9,1006.33,33.87,46.43,23033.83,176.76,517,15,0.25,,,0.0
20240517160004,1.28,1006.27,35.9,40.32,20812.66,183.52,517,16,0.25,,,0.0
20240517161004,1.13,1006.22,34.82,41.12,13336.83,61.32,517,16,0.25,,,0.0
20240517162004,0.84,1006.28,33.6,42.98,11321.58,40.4,517,16,0.25,,,0.0
20240517163004,0.58,1006.31,32.11,47.5,7510.0,11.21,517,16,0.25,,,0.0
20240517164004,0.02,1006.34,30.85,51.51,4752.08,4.27,517,16,0.25,,,0.0
20240517165004,0.35,1006.44,29.78,55.3,3066.58,1.76,517,16,0.25,,,0.0
20240518090004,1.27,1006.41,32.1,51.13,24738.17,134.62,518,9,0.25,,,7.0
20240518091004,1.49,1006.45,36.13,41.37,72980.79,950.87,518,9,0.25,,,7.0
20240518092004,1.25,1006.43,38.26,34.48,58547.76,631.67,518,9,0.25,,,7.0
20240518093004,1.3,1006.5,41.75,29.06,95752.77,1420.14,518,9,0.25,,,7.0
20240518094004,1.08,1006.5,43.9,24.82,68612.77,836.11,518,9,0.25,,,7.0
20240518095004,1.05,1006.4,42.28,26.18,74765.63,891.11,518,9,0.25,,,7.0
20240518100004,1.53,1006.36,45.14,22.11,111530.05,1411.41,518,10,0.25,,,0.0
20240518101004,1.36,1006.29,46.14,19.99,75938.1,637.93,518,10,0.25,,,0.0
20240518102004,1.01,1006.16,45.54,20.3,83933.11,1049.99,518,10,0.25,,,0.0
20240518103004,1.04,1006.01,46.59,19.57,106574.27,1442.76,518,10,0.25,,,0.0
20240518104004,1.96,1006.08,48.55,17.39,111074.18,1233.01,518,10,0.25,,,0.0
20240518105004,1.15,1005.88,48.7,17.26,99278.06,1054.46,518,10,0.25,,,0.0
20240518110004,1.38,1005.73,50.36,15.58,112913.65,1522.57,518,11,0.25,,,7.0
20240518111004,1.88,1005.52,48.38,17.59,83059.11,1025.6,518,11,0.25,,,7.0
20240518112004,1.9,1005.3,46.3,19.55,74500.59,951.03,518,11,0.25,,,7.0
20240518113004,1.85,1005.1,45.65,20.12,90409.4,1265.76,518,11,0.25,,,7.0
20240518114004,1.38,1004.98,46.97,18.61,102033.03,1503.78,518,11,0.25,,,7.0
20240518115004,2.06,1004.88,46.0,19.83,77657.34,1070.56,518,11,0.25,,,7.0
20240518120004,2.28,1004.83,45.55,20.27,98975.28,1612.46,518,12,0.25,,,0.0
20240518121004,1.97,1004.76,48.4,17.27,101367.28,1718.33,518,12,0.25,,,0.0
20240518122004,2.93,1004.52,46.78,18.88,72277.14,1241.05,518,12,0.25,,,0.0
20240518123004,2.72,1004.34,44.66,21.66,50600.66,711.36,518,12,0.25,,,0.0
20240518124004,2.52,1004.17,42.48,25.09,46765.3,618.51,518,12,0.25,,,0.0
20240518125004,2.66,1004.12,41.99,26.13,41130.95,427.88,518,12,0.25,,,0.0
20240518130004,2.64,1004.04,39.9,29.47,38209.74,342.72,518,13,0.25,,,0.0
20240518131004,2.89,1003.92,39.24,31.17,39859.58,350.42,518,13,0.25,,,0.0
20240518132004,2.87,1003.78,37.92,34.4,32374.75,216.12,518,13,0.25,,,0.0
20240518133004,2.6,1003.72,36.47,37.4,24933.5,123.44,518,13,0.25,,,0.0
20240518134004,2.23,1003.66,35.24,41.21,21489.08,89.68,518,13,0.25,,,0.0
20240518135004,2.49,1003.57,33.85,44.92,12824.75,33.06,518,13,0.25,,,0.0
20240518140004,2.56,1003.52,32.46,51.09,10932.58,28.32,518,14,0.25,,,9.0
20240518141004,2.38,1003.6,32.01,55.78,15218.42,51.68,518,14,0.25,,,9.0
20240518142004,2.42,1003.55,30.62,66.81,17721.42,67.92,518,14,0.25,,,9.0
20240518143004,1.71,1003.5,31.12,61.93,20830.08,97.1,518,14,0.25,,,9.0
20240518144004,2.23,1003.48,32.43,56.01,27877.33,162.93,518,14,0.25,,,9.0
20240518145004,2.36,1003.43,33.15,51.93,26976.42,158.7,518,14,0.25,,,9.0
20240518150004,2.02,1003.34,33.5,50.14,25084.58,135.47,518,15,0.25,,,0.0
20240518151004,1.94,1003.27,33.96,48.72,23740.0,114.94,518,15,0.25,,,0.0
20240518152004,2.08,1003.28,33.4,49.96,23820.5,112.44,518,15,0.25,,,0.0
20240518153004,1.61,1003.15,32.97,51.44,17341.0,63.36,518,15,0.25,,,0.0
20240518154004,1.88,1003.02,32.4,52.93,14505.25,40.98,518,15,0.25,,,0.0
20240518155004,1.8,1002.96,31.94,53.62,14459.0,43.98,518,15,0.25,,,0.0
20240518160004,1.58,1003.0,31.8,53.52,13767.67,43.14,518,16,0.25,,,0.0
20240518161004,1.56,1002.85,32.36,51.5,18159.17,84.26,518,16,0.25,,,0.0
20240518162004,2.03,1002.82,33.01,48.67,18343.08,92.86,518,16,0.25,,,0.0
20240518163004,1.79,1002.77,32.39,51.56,11663.25,34.19,518,16,0.25,,,0.0
20240518164004,1.34,1002.84,31.61,54.53,10482.83,25.58,518,16,0.25,,,0.0
