Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),MonthDate,Hour,Season_weight,Sunlight_time(h),UV,Cloud
20240409125012 ,0,1015.37,21.29,100,6485.17,10.69,0409,12,0.25,,,
20240409130012 ,0,1015.3,21.76,100,6455,11.22,0409,13,0.25,,,
20240409131012 ,0,1015.27,21.53,99.95,3802.5,3.37,0409,13,0.25,,,
20240409132012 ,0,1015.06,21.68,99.85,6301.33,9.57,0409,13,0.25,,,
20240409133012 ,0,1015.03,22.04,98.14,7247,12.75,0409,13,0.25,,,
20240409134012 ,0,1015.08,21.99,95.29,5923.08,8.78,0409,13,0.25,,,
20240409135012 ,0,1015.05,22.12,95.67,5379,6.77,0409,13,0.25,,,
20240409140012 ,0,1015,22.48,91.85,8014,16.35,0409,14,0.25,,,
20240409141012 ,0,1015.06,22.42,92.31,5115.08,7.04,0409,14,0.25,,,
20240409142012 ,0,1015.11,22.29,90.05,4394.92,4.94,0409,14,0.25,,,
20240409143012 ,0,1015.05,22.32,89.68,5586.42,7.54,0409,14,0.25,,,
20240409144012 ,0,1014.95,22.41,87.81,6220.58,10.2,0409,14,0.25,,,
20240409145012 ,0,1015.03,22.39,87.22,4292.08,4.78,0409,14,0.25,,,
20240409150012 ,0,1015.11,22.21,87.72,3770,3.76,0409,15,0.25,,,
20240409151012 ,0,1015.13,22.28,87.94,3512.92,3.04,0409,15,0.25,,,
20240409152012 ,0,1015.16,22.3,88.61,2756.25,1.82,0409,15,0.25,,,
20240409153012 ,0,1015.16,22.15,88.1,2862.25,1.92,0409,15,0.25,,,
20240409154012 ,0,1015.28,22.02,87.22,2144.08,1.15,0409,15,0.25,,,
20240409155012 ,0,1015.27,22.12,88.46,2929.5,2.13,0409,15,0.25,,,
20240409160012 ,0,1015.31,22.37,85.9,4054.17,4.17,0409,16,0.25,,,
20240409161012 ,0,1015.38,22.5,86.08,3445.83,3.02,0409,16,0.25,,,
20240409162012 ,0,1015.38,22.6,85.58,2356.5,1.65,0409,16,0.25,,,
20240409163012 ,0,1015.41,22.31,85.03,1526.92,0.64,0409,16,0.25,,,
20240409164012 ,0,1015.48,22.16,86.71,1734.83,0.85,0409,16,0.25,,,
20240409165012 ,0,1015.57,22.1,84.54,1396.33,0.6,0409,16,0.25,,,
20240410090012 ,0,1017.32,20.42,100,4326.17,4.64,0410,9,0.25,,,
20240410091012 ,0,1017.28,20.58,100,5015.75,6.55,0410,9,0.25,,,
20240410092012 ,0,1017.38,20.83,100,4712,5.96,0410,9,0.25,,,
20240410093012 ,0,1017.36,20.82,100,3543.17,3.13,0410,9,0.25,,,
20240410094012 ,0,1017.43,20.89,100,4983.42,6.63,0410,9,0.25,,,
20240410095012 ,0,1017.45,21.17,100,7763.17,15.81,0410,9,0.25,,,
20240410100012 ,0,1017.26,21.64,100,9952.75,24.3,0410,10,0.25,,,
20240410101012 ,0,1017.09,22.09,100,11360.92,32.61,0410,10,0.25,,,
20240410102012 ,0,1017.01,22.3,99.88,10225.58,24.04,0410,10,0.25,,,
20240410103012 ,0,1016.97,22.37,99.47,8430.92,17.68,0410,10,0.25,,,
20240410104012 ,0,1016.86,22.39,98.64,7516.08,15.6,0410,10,0.25,,,
20240410105012 ,0,1016.76,22.54,97.26,6972.58,14.12,0410,10,0.25,,,
20240410110012 ,0,1016.64,22.88,96.06,7462.58,14.72,0410,11,0.25,,,
20240410111012 ,0,1016.58,22.78,93.91,7221.67,13.63,0410,11,0.25,,,
20240410112012 ,0,1016.52,22.8,94.74,4923.67,6.55,0410,11,0.25,,,
20240410113012 ,0,1016.44,22.91,94.37,5619.83,8.31,0410,11,0.25,,,
20240410114012 ,0,1016.46,22.95,94.63,4553.42,5.19,0410,11,0.25,,,
20240410115012 ,0,1016.45,22.98,94.56,5121.67,6.59,0410,11,0.25,,,
20240410120012 ,0,1016.27,23.46,93.95,8451.17,17.47,0410,12,0.25,,,
20240410121012 ,0,1016.17,24.08,90.61,9195.58,21.44,0410,12,0.25,,,
20240410122012 ,0,1016.04,23.93,89.59,4900.67,6.14,0410,12,0.25,,,
20240410123012 ,0,1015.86,23.54,90.51,4290.58,4.66,0410,12,0.25,,,
20240410124012 ,0,1015.73,23.86,92.85,6951.08,11.24,0410,12,0.25,,,
20240410125012 ,0,1015.55,24.05,90.24,6380.75,9.3,0410,12,0.25,,,
20240410130012 ,0,1015.37,24.22,89.52,7972.58,15.15,0410,13,0.25,,,
20240410131012 ,0,1015.28,24.76,85.16,9726.25,23.92,0410,13,0.25,,,
20240410132012 ,0,1015.15,25.02,84.37,9765.42,25.44,0410,13,0.25,,,
20240410133012 ,0,1015.05,25.07,83.69,6355.16,10.48,0410,13,0.25,,,
20240410134012 ,0,1015.01,25.22,81.94,9666.67,25.2,0410,13,0.25,,,
20240410135012 ,0,1014.83,25.82,79.52,8539.58,19.68,0410,13,0.25,,,
20240410140012 ,0,1014.66,25.46,78.5,6902.75,11.83,0410,14,0.25,,,
20240410141012 ,0,1014.64,24.92,80.38,7480.08,13.06,0410,14,0.25,,,
20240410142012 ,0,1014.54,24.98,82.57,8114.58,14.34,0410,14,0.25,,,
20240410143012 ,0,1014.52,24.58,83.77,5242.83,8.23,0410,14,0.25,,,
20240410144012 ,0,1014.38,24.33,85.39,8623.83,20.22,0410,14,0.25,,,
20240410145012 ,0,1014.36,24.46,85.24,4286.08,5.82,0410,14,0.25,,,
20240410150012 ,0,1014.32,24.26,85.27,3731,3.98,0410,15,0.25,,,
20240410151012 ,0,1014.26,23.82,86.71,4499.5,5.29,0410,15,0.25,,,
20240410152012 ,0,1014.16,24.01,86.66,5372.5,8.11,0410,15,0.25,,,
20240410153012 ,0,1014.19,23.66,88.12,2985.75,2.28,0410,15,0.25,,,
20240410154012 ,0,1014.25,23.3,90.13,2367.92,1.47,0410,15,0.25,,,
20240410155012 ,0,1014.34,23.14,90.37,1969,1.05,0410,15,0.25,,,
20240410160012 ,0,1014.35,23.06,90.4,1652.17,0.73,0410,16,0.25,,,
20240410161012 ,0,1014.46,23,90.6,1637.25,0.71,0410,16,0.25,,,
20240410162012 ,0,1014.52,22.99,90.23,1982.83,1.01,0410,16,0.25,,,
20240410163012 ,0,1014.63,23.02,89.96,1204.25,0.42,0410,16,0.25,,,
20240410164012 ,0,1014.66,22.89,89.92,1048.75,0.32,0410,16,0.25,,,
20240410165012 ,0,1014.63,22.84,89.72,1488.25,0.59,0410,16,0.25,,,
20240411090012 ,0,1014.86,24.22,83.32,4911.58,5.43,0411,9,0.25,,,
20240411091012 ,0,1014.94,24.47,81.02,5160.25,6.14,0411,9,0.25,,,
20240411092012 ,0,1014.95,24.79,79.94,5407.67,6.9,0411,9,0.25,,,
20240411093012 ,0,1014.83,25.13,80.14,5641.08,7.71,0411,9,0.25,,,
20240411094012 ,0,1014.78,25.43,79.44,5943.25,8.68,0411,9,0.25,,,
20240411095012 ,0,1014.72,25.68,78.44,6335,10.02,0411,9,0.25,,,
20240411100012 ,0,1014.66,25.99,77.86,6761.25,11.61,0411,10,0.25,,,
20240411101012 ,0,1014.52,26.3,76.18,7194.67,13.24,0411,10,0.25,,,
20240411102012 ,0,1014.44,26.68,75.59,7745.08,15.43,0411,10,0.25,,,
20240411103012 ,0,1014.39,26.97,74.97,8148.42,17.26,0411,10,0.25,,,
20240411104012 ,0,1014.16,27.29,71.76,8597.92,19.28,0411,10,0.25,,,
20240411105012 ,0,1014,27.68,70.54,9258,22.67,0411,10,0.25,,,
20240411110012 ,0,1014.02,28.13,70.98,10500,28.54,0411,11,0.25,,,
20240411111012 ,0,1014.06,28.66,70.37,11545.92,34.57,0411,11,0.25,,,
20240411112012 ,0,1013.99,29.03,69.32,12981.42,50.05,0411,11,0.25,,,
20240411113012 ,0,1013.89,31.29,65.22,23391.5,514.45,0411,11,0.25,,,
20240411114012 ,0,1013.78,39.65,43.66,35518,1128.79,0411,11,0.25,,,
20240411115012 ,0,1013.66,43.87,34.77,36589.16,1179.25,0411,11,0.25,,,
20240411120012 ,0,1013.48,46.51,33.94,38289.41,1237.53,0411,12,0.25,,,
20240411121012 ,0,1013.39,46.16,30.3,33010.43,942.99,0411,12,0.25,,,
20240411122012 ,0,1013.18,39.16,38.74,15114.17,56.2,0411,12,0.25,,,
20240411123012 ,0,1012.92,34.83,47.9,17072.83,73.96,0411,12,0.25,,,
20240411124012 ,0,1012.77,33.19,51.7,18734.83,84.12,0411,12,0.25,,,
20240411125012 ,0,1012.68,33.88,51.77,22601.42,250.71,0411,12,0.25,,,
20240411130012 ,0,1012.63,39.35,38.03,48519.13,1248.66,0411,13,0.25,,,
20240411131012 ,0,1012.59,38.65,39.58,22873.17,162.64,0411,13,0.25,,,
20240411132012 ,0,1012.45,36.05,44.88,24590.67,176.04,0411,13,0.25,,,
20240411133012 ,0,1012.18,34.95,47.44,20710.33,103.77,0411,13,0.25,,,
20240411134012 ,0,1012.07,32.95,52.04,14931.17,51.99,0411,13,0.25,,,
20240411135012 ,0,1012.02,31.78,56.11,10562.75,30.98,0411,13,0.25,,,
20240411140012 ,0,1011.89,31.15,58.07,9289.75,23.75,0411,14,0.25,,,
20240411141012 ,0,1011.81,30.7,59.92,10878.67,28.34,0411,14,0.25,,,
20240411142012 ,0,1011.76,30.99,59.68,14678.42,52.98,0411,14,0.25,,,
20240411143012 ,0,1011.66,31.35,58.25,13448.08,47.62,0411,14,0.25,,,
20240411144012 ,0,1011.6,31.67,57.56,15117.33,50.57,0411,14,0.25,,,
20240411145012 ,0,1011.47,32.45,55.89,27103,162.45,0411,14,0.25,,,
20240411150012 ,0,1011.44,33.04,53.74,14694.75,48.73,0411,15,0.25,,,
20240411151012 ,0,1011.39,33.16,53.55,21775,109.22,0411,15,0.25,,,
20240411152012 ,0,1011.37,32.47,55.12,11595.42,30.62,0411,15,0.25,,,
20240411153012 ,0,1011.43,31.6,57.02,13112.17,36.83,0411,15,0.25,,,
20240411154012 ,0,1011.4,31.5,57.58,17353.25,62.69,0411,15,0.25,,,
20240411155012 ,0,1011.37,31.14,58.44,10966.5,24.6,0411,15,0.25,,,
20240411160012 ,0,1011.37,30.33,60.71,9668.17,20.2,0411,16,0.25,,,
20240411161012 ,0,1011.35,30.05,61.99,9204,17.4,0411,16,0.25,,,
20240411162012 ,0,1011.5,29.66,63.34,8065.75,13.5,0411,16,0.25,,,
20240411163012 ,0,1011.64,28.81,65.16,5283.58,6.78,0411,16,0.25,,,
20240411164012 ,0,1011.76,28.49,67.18,5124.58,6.03,0411,16,0.25,,,
20240411165012 ,0,1011.81,28.28,68.29,4707.67,4.8,0411,16,0.25,,,
20240413090012 ,0,1010.73,27.81,81.43,6601.83,9.45,0413,9,0.25,,,
20240413091012 ,0,1010.72,28.06,80.57,7229.17,12.14,0413,9,0.25,,,
20240413092012 ,0,1010.83,28.57,79.22,8796.83,20.13,0413,9,0.25,,,
20240413093012 ,0,1010.76,29.38,76.42,10003.33,27.1,0413,9,0.25,,,
20240413094012 ,0,1010.71,30.11,74.29,11292.25,38.42,0413,9,0.25,,,
20240413095012 ,0,1010.74,30.79,70.96,12596.17,44.46,0413,9,0.25,,,
20240413100012 ,0,1010.75,31.1,69.97,12001.42,43.95,0413,10,0.25,,,
20240413101012 ,0,1010.68,30.79,69.7,10777.42,31.03,0413,10,0.25,,,
20240413102012 ,0,1010.55,30.99,70.84,13307.92,43.92,0413,10,0.25,,,
20240413103012 ,0,1010.52,31.45,69,14603.5,60.43,0413,10,0.25,,,
20240413104012 ,0,1010.53,30.58,71.11,14583.92,51.37,0413,10,0.25,,,
20240413105012 ,0,1010.47,30.78,70.52,18251.33,91.29,0413,10,0.25,,,
20240413110012 ,0,1010.4,31.07,69.83,17934.83,82.86,0413,11,0.25,,,
20240413111012 ,0,1010.33,31.83,67.54,20928.25,116.28,0413,11,0.25,,,
20240413112012 ,0,1010.3,32.42,63.86,20219.16,141.28,0413,11,0.25,,,
20240413113012 ,0,1010.26,32.54,63.87,14159.08,113.46,0413,11,0.25,,,
20240413114012 ,0,1010.19,32.06,64.55,12251.17,81.46,0413,11,0.25,,,
20240413115012 ,0,1010.08,32.88,62.98,16331.75,207.76,0413,11,0.25,,,
20240413120012 ,0,1009.99,32.98,62.5,16337.92,148.21,0413,12,0.25,,,
20240413121012 ,0,1009.86,32.51,64.26,14142.25,67.24,0413,12,0.25,,,
20240413122012 ,0,1009.69,31.79,66.35,13325.25,57.77,0413,12,0.25,,,
20240413123012 ,0,1009.47,33.1,62.63,22694.83,374.99,0413,12,0.25,,,
20240413124012 ,0,1009.32,35.08,56.5,27394.58,510.58,0413,12,0.25,,,
20240413125012 ,0,1009.19,34.26,58.19,17053.42,138.52,0413,12,0.25,,,
20240413130012 ,0,1009.04,32.57,63.42,9842.5,39.54,0413,13,0.25,,,
20240413131012 ,0,1008.89,30.19,72.01,3388,4.05,0413,13,0.25,,,
20240413132012 ,0,1008.76,29.46,74.99,4714,6.5,0413,13,0.25,,,
20240413133012 ,0,1008.79,29.63,74.92,5066.83,7.17,0413,13,0.25,,,
20240413134012 ,0,1008.71,29.3,76.99,6918.42,11.42,0413,13,0.25,,,
20240413135012 ,0,1008.68,29.06,78.37,5644.67,8.77,0413,13,0.25,,,
20240413140012 ,0,1008.57,28.83,79.86,4906.33,6.67,0413,14,0.25,,,
20240413141012 ,0,1008.58,28.56,81.92,3743.92,3.97,0413,14,0.25,,,
20240413142012 ,0,1008.55,28.18,83.53,2856.92,2,0413,14,0.25,,,
20240413143012 ,0,1008.46,28.07,84.05,3820.17,3.62,0413,14,0.25,,,
20240413144012 ,0,1008.51,27.94,84.74,3123,2.53,0413,14,0.25,,,
20240413145012 ,0,1008.6,27.98,84.37,3300.5,2.77,0413,14,0.25,,,
20240413150012 ,0,1008.56,28.03,83.85,1513.08,0.79,0413,15,0.25,,,
20240413151012 ,0,1008.6,27.92,84.24,1105.33,0.33,0413,15,0.25,,,
20240413152012 ,0,1008.54,27.9,83.67,1667.75,0.69,0413,15,0.25,,,
20240413153012 ,0,1008.61,27.86,84.19,1344.92,0.46,0413,15,0.25,,,
20240413154012 ,0,1008.75,27.7,85.26,1586.33,0.64,0413,15,0.25,,,
20240413155012 ,0,1008.74,27.56,86.6,1556.92,0.62,0413,15,0.25,,,
20240413160012 ,0,1008.79,27.19,90.05,1359.08,0.51,0413,16,0.25,,,
20240413161012 ,0,1008.83,26.91,92.17,1408.58,0.46,0413,16,0.25,,,
20240413162012 ,0,1008.88,26.46,95.49,940.5,0.22,0413,16,0.25,,,
20240413163012 ,0,1009.01,26.03,99.58,733.83,0.14,0413,16,0.25,,,
20240413164012 ,0,1009.1,25.66,100,806.58,0.17,0413,16,0.25,,,
20240413165012 ,0,1009.14,25.36,100,903.5,0.21,0413,16,0.25,,,
20240414090012 ,0,1010.9,27.08,88.46,5858.67,7.76,0414,9,0.25,,,
20240414091012 ,0,1010.93,27.41,87.22,6087.08,8.37,0414,9,0.25,,,
20240414092012 ,0,1011.02,27.55,85.43,6449.33,9.57,0414,9,0.25,,,
20240414093012 ,0,1011.05,27.94,81.92,7092.75,11.9,0414,9,0.25,,,
20240414094012 ,0,1011,28.3,81.06,6827.67,11.1,0414,9,0.25,,,
20240414095012 ,0,1010.99,28.53,79.99,7114.33,11.86,0414,9,0.25,,,
20240414100012 ,0,1010.94,28.82,78.98,7727.58,14.07,0414,10,0.25,,,
20240414101012 ,0,1010.81,29.25,76.8,8541.5,17.33,0414,10,0.25,,,
20240414102012 ,0,1010.63,29.64,75.08,8584.25,18.06,0414,10,0.25,,,
20240414103012 ,0,1010.51,29.92,74.69,9168.83,19.84,0414,10,0.25,,,
20240414104012 ,0,1010.39,30.22,73.78,9732.25,22.4,0414,10,0.25,,,
20240414105012 ,0,1010.28,30.63,72.03,10175.67,25.38,0414,10,0.25,,,
20240414110012 ,0,1010.06,30.92,70.27,11147.17,31.09,0414,11,0.25,,,
20240414111012 ,0,1009.85,31.55,70.39,12451,38.49,0414,11,0.25,,,
20240414112012 ,0,1009.74,32.65,66.77,19064.08,270.54,0414,11,0.25,,,
20240414113012 ,0,1009.58,39.14,50.8,32015,933.1,0414,11,0.25,,,
20240414114012 ,0,1009.44,43.92,39.07,35458.25,1096.7,0414,11,0.25,,,
20240414115012 ,0,1009.27,44.29,35.79,32241.08,783.97,0414,11,0.25,,,
20240414120012 ,0,1009.02,40.63,42.72,23630.42,349.54,0414,12,0.25,,,
20240414121012 ,0,1008.84,37.36,49.89,14942,103.41,0414,12,0.25,,,
20240414122012 ,0,1008.63,36.56,52.59,20923.17,191.55,0414,12,0.25,,,
20240414123012 ,0,1008.42,38.05,49.29,29400.77,435.79,0414,12,0.25,,,
20240414124012 ,0,1008.25,37.32,50.7,28260.09,369.49,0414,12,0.25,,,
20240414125012 ,0,1008.12,37.64,50.87,26663.58,211.73,0414,12,0.25,,,
20240414130012 ,0,1007.95,38.23,49.5,35803.24,569.11,0414,13,0.25,,,
20240414131012 ,0,1007.83,41.16,43.06,43358.37,779.22,0414,13,0.25,,,
20240414132012 ,0,1007.63,39.38,47.47,37233.34,449.98,0414,13,0.25,,,
20240414133012 ,0,1007.56,38.84,48.76,31195.16,269.66,0414,13,0.25,,,
20240414134012 ,0,1007.34,38.4,50.11,39100.61,568.96,0414,13,0.25,,,
20240414135012 ,0,1007.31,44.03,38.35,74370.86,1384.18,0414,13,0.25,,,
20240414140012 ,0,1007.3,44.78,36.17,56318.2,906.59,0414,14,0.25,,,
20240414141012 ,0,1007.13,42.89,38.73,44663.33,534.79,0414,14,0.25,,,
20240414142012 ,0,1006.98,37.28,50.68,16410.67,63.98,0414,14,0.25,,,
20240414143012 ,0,1006.94,34.69,58.44,16291.92,61.54,0414,14,0.25,,,
20240414144012 ,0,1006.91,34.31,60.08,22680.33,121.43,0414,14,0.25,,,
20240414145012 ,0,1006.75,36.25,55.07,42991.74,410.16,0414,14,0.25,,,
20240414150012 ,0,1006.69,38.85,48.21,35714.61,315.72,0414,15,0.25,,,
20240414151012 ,0,1006.62,37.81,49.68,30461.63,205.44,0414,15,0.25,,,
20240414152012 ,0,1006.59,36.66,52.66,22660.58,110.81,0414,15,0.25,,,
20240414153012 ,0,1006.45,34.65,58.11,13019.33,33.25,0414,15,0.25,,,
20240414154012 ,0,1006.4,33.58,61.96,11353.42,29.84,0414,15,0.25,,,
20240414155012 ,0,1006.42,33.04,64.18,13306.58,43.62,0414,15,0.25,,,
20240414160012 ,0,1006.48,33.11,63.65,12903.75,40.64,0414,16,0.25,,,
20240414161012 ,0,1006.52,32.99,64,13013.83,40.26,0414,16,0.25,,,
20240414162012 ,0,1006.54,32.78,64.3,11388.5,30.34,0414,16,0.25,,,
20240414163012 ,0,1006.58,32.58,65.28,8746.75,20.87,0414,16,0.25,,,
20240414164012 ,0,1006.56,32.12,66.51,6795.42,12.78,0414,16,0.25,,,
20240414165012 ,0,1006.6,31.84,67.65,6724.58,12.54,0414,16,0.25,,,
20240415090012 ,0,1010.08,28.8,81.86,3061.42,3.44,0415,9,0.25,,,
20240415091012 ,0,1010.14,28.69,82.8,4699,7.83,0415,9,0.25,,,
20240415092012 ,0,1010.11,29.04,81.79,4990.42,8.13,0415,9,0.25,,,
20240415093012 ,0,1010.16,29.51,80.27,7314,16.51,0415,9,0.25,,,
20240415094012 ,0,1010.26,30.37,77.99,10983.33,34.22,0415,9,0.25,,,
20240415095012 ,0,1010.42,30.66,74.43,7937,18.33,0415,9,0.25,,,
20240415100012 ,0,1010.49,30.59,74.4,8859.75,22.76,0415,10,0.25,,,
20240415101012 ,0,1010.53,30.76,74.22,9337.83,22.06,0415,10,0.25,,,
20240415102012 ,0,1010.62,30.57,73.68,9339.5,23.76,0415,10,0.25,,,
20240415103012 ,0,1010.6,30.84,73.76,11329.67,35.98,0415,10,0.25,,,
20240415104012 ,0,1010.56,31.85,71.38,13865.5,53.78,0415,10,0.25,,,
20240415105012 ,0,1010.57,32.56,67.71,14241.5,58.16,0415,10,0.25,,,
20240415110012 ,0,1010.61,32.71,66.33,13732.58,55.9,0415,11,0.25,,,
20240415111012 ,0,1010.48,32.95,66.14,15667.58,71.44,0415,11,0.25,,,
20240415112012 ,0,1010.56,33.61,65.74,17502,159.92,0415,11,0.25,,,
20240415113012 ,0,1010.54,35.86,59.38,19899.42,160.65,0415,11,0.25,,,
20240415114012 ,0,1010.45,36.17,57.47,19735.67,175.97,0415,11,0.25,,,
20240415115012 ,0,1010.35,39.11,48.86,29630.58,682.1,0415,11,0.25,,,
20240415120012 ,0,1010.17,41.58,43.37,26644.67,496.84,0415,12,0.25,,,
20240415121012 ,0,1010.04,41.43,42.34,30754.16,691.31,0415,12,0.25,,,
20240415122012 ,0,1009.87,40.9,41.86,25762.83,380.96,0415,12,0.25,,,
20240415123012 ,0,1009.71,39.97,42.85,23090.33,335.32,0415,12,0.25,,,
20240415124012 ,0,1009.51,37.27,50.34,13132.33,48.48,0415,12,0.25,,,
20240415125012 ,0,1009.38,35.7,54.55,16064.67,164.81,0415,12,0.25,,,
20240415130012 ,0,1009.2,37.25,51.45,17199.71,195.88,0415,13,0.25,,,
20240415131012 ,0,1009.03,37.03,52.34,27437.71,443,0415,13,0.25,,,
20240415132012 ,0,1008.95,40.44,44.6,36031.48,556.75,0415,13,0.25,,,
20240415133012 ,0,1008.85,38.61,48.54,15763.17,85.99,0415,13,0.25,,,
20240415134012 ,0,1008.74,37.48,50.84,30916.88,336.55,0415,13,0.25,,,
20240415135012 ,0,1008.68,40.31,44.06,35013.78,487,0415,13,0.25,,,
20240415140012 ,0,1008.63,36.17,54.28,8326.17,22.69,0415,14,0.25,,,
20240415141012 ,0,1008.6,34.59,59.64,13125.08,49.46,0415,14,0.25,,,
20240415142012 ,0,1008.63,34.46,60.26,20129.25,116.18,0415,14,0.25,,,
20240415143012 ,0,1008.64,36.05,55.74,37040.7,374.61,0415,14,0.25,,,
20240415144012 ,0,1008.65,36.24,54.36,31843.94,290.15,0415,14,0.25,,,
20240415145012 ,0,1008.67,37.76,50.81,41403.01,420.89,0415,14,0.25,,,
20240415150012 ,0,1008.7,38.71,47.08,36326.89,365.34,0415,15,0.25,,,
20240415151012 ,0,1008.65,37.49,50.02,28798.57,222.86,0415,15,0.25,,,
20240415152012 ,0,1008.72,37.28,49.27,37821.9,364.89,0415,15,0.25,,,
20240415153012 ,0,1008.71,36.47,52.03,24793.92,147.64,0415,15,0.25,,,
20240415154012 ,0,1008.65,38.54,47.5,37692.58,327.27,0415,15,0.25,,,
20240415155012 ,0,1008.6,39.29,46.07,38779.14,368.35,0415,15,0.25,,,
20240415160012 ,0,1008.57,40.26,42.97,29923.57,227.29,0415,16,0.25,,,
20240415161012 ,0,1008.59,36.44,50.91,16778.25,57.02,0415,16,0.25,,,
20240415162012 ,0,1008.6,35.39,54.18,13990.17,39.2,0415,16,0.25,,,
20240415163012 ,0,1008.64,34.62,56.21,12092.42,26.87,0415,16,0.25,,,
20240415164012 ,0,1008.72,33.71,59.38,10186.42,18.41,0415,16,0.25,,,
20240415165012 ,0,1008.71,33.21,61.04,8122.33,13.16,0415,16,0.25,,,
20240418090012 ,0,1006.37,30.37,71.51,6772,11.84,0418,9,0.25,,,
20240418091012 ,0,1006.51,30.22,71.85,3298.17,4.84,0418,9,0.25,,,
20240418092012 ,0,1006.66,28.94,81.45,625.67,0.1,0418,9,0.25,,,
20240418093012 ,0,1007,25.26,100,704,0.12,0418,9,0.25,,,
20240418094012 ,0,1007.13,24.92,100,3571.58,3.15,0418,9,0.25,,,
20240418095012 ,0,1007.4,24.92,100,4545.33,6.81,0418,9,0.25,,,
20240418100012 ,0,1007.41,24.67,100,3300.5,3.22,0418,10,0.25,,,
20240418101012 ,0,1007.5,24.36,100,4517.08,6.47,0418,10,0.25,,,
20240418102012 ,0,1007.6,24.6,100,5338.83,7.54,0418,10,0.25,,,
20240418103012 ,0,1007.45,24.61,100,4470.92,5.53,0418,10,0.25,,,
20240418104012 ,0,1007.44,24.22,100,3576.25,3.18,0418,10,0.25,,,
20240418105012 ,0,1007.48,23.72,100,4190.92,4.49,0418,10,0.25,,,
20240418110012 ,0,1007.43,23.97,100,5095.33,6.54,0418,11,0.25,,,
20240418111012 ,0,1007.39,23.84,100,3116.17,2.31,0418,11,0.25,,,
20240418112012 ,0,1007.25,23.83,100,1629.42,0.66,0418,11,0.25,,,
20240418113012 ,0,1007.34,23.89,100,1559.58,0.57,0418,11,0.25,,,
20240418114012 ,0,1007.32,23.67,100,2341.92,1.21,0418,11,0.25,,,
20240418115012 ,0,1007.25,23.72,100,2556.25,1.48,0418,11,0.25,,,
20240418120012 ,0,1007.26,23.59,100,1882.42,0.79,0418,12,0.25,,,
20240418121012 ,0,1007.26,23.64,100,2125.42,0.92,0418,12,0.25,,,
20240418122012 ,0,1007.32,23.8,100,1503.17,0.46,0418,12,0.25,,,
20240418123012 ,0,1007.41,23.56,100,1457.42,0.44,0418,12,0.25,,,
20240418124012 ,0,1007.47,23.34,100,1592.58,0.49,0418,12,0.25,,,
20240418125012 ,0,1007.38,23.04,100,2187.25,0.82,0418,12,0.25,,,
20240418130012 ,0,1007.45,22.87,100,1885.17,0.76,0418,13,0.25,,,
20240418131012 ,0,1007.59,22.8,100,1765,0.66,0418,13,0.25,,,
20240418132012 ,0,1007.63,22.94,100,2803.08,1.6,0418,13,0.25,,,
20240418133012 ,0,1007.66,22.9,100,3530.33,2.43,0418,13,0.25,,,
20240418134012 ,0,1007.64,22.94,100,3909.75,3.39,0418,13,0.25,,,
20240418135012 ,0,1007.69,23.1,100,2758.75,1.68,0418,13,0.25,,,
20240418140012 ,0,1007.72,22.99,100,2992,2.08,0418,14,0.25,,,
20240418141012 ,0,1007.91,22.85,100,2375.58,1.27,0418,14,0.25,,,
20240418142012 ,0,1007.95,22.77,100,2987.67,2.15,0418,14,0.25,,,
20240418143012 ,0,1007.94,22.98,100,3436.34,2.95,0418,14,0.25,,,
20240418144012 ,0,1007.96,23.02,100,3512.42,2.94,0418,14,0.25,,,
20240418145012 ,0,1007.99,23.02,100,3857.25,3.69,0418,14,0.25,,,
20240418150012 ,0,1008.01,22.88,100,1971.75,0.98,0418,15,0.25,,,
20240418151012 ,0,1007.95,22.9,100,3845.08,3.82,0418,15,0.25,,,
20240418152012 ,0,1007.96,22.97,100,3260.5,3.1,0418,15,0.25,,,
20240418153012 ,0,1007.97,22.96,100,1437.17,0.61,0418,15,0.25,,,
20240418154012 ,0,1008.1,22.78,100,1460.25,0.61,0418,15,0.25,,,
20240418155012 ,0,1008.08,22.83,100,2276.17,1.37,0418,15,0.25,,,
20240418160012 ,0,1008.05,22.62,100,2119.92,1.31,0418,16,0.25,,,
20240418161012 ,0,1008.29,22.5,100,1621.5,0.78,0418,16,0.25,,,
20240418162012 ,0,1008.33,22.48,100,1966.42,1.17,0418,16,0.25,,,
20240418163012 ,0,1008.43,22.4,100,1443.92,0.7,0418,16,0.25,,,
20240418164012 ,0,1008.43,22.34,100,965.16,0.3,0418,16,0.25,,,
20240418165012 ,0,1008.59,22.32,100,675.92,0.13,0418,16,0.25,,,
20240419090012 ,0,1010.68,26.93,82.37,11554.67,35.01,0419,9,0.25,,,
20240419091012 ,0,1010.69,27.02,80.4,11140.25,31.59,0419,9,0.25,,,
20240419092012 ,0,1010.71,27.12,79.85,12043.25,38.48,0419,9,0.25,,,
20240419093012 ,0,1010.78,27.61,78.83,13444.5,49.21,0419,9,0.25,,,
20240419094012 ,0,1010.81,28,78.21,13475.75,49.3,0419,9,0.25,,,
20240419095012 ,0,1010.71,28.2,75.76,13869.83,51.08,0419,9,0.25,,,
20240419100012 ,0,1010.58,28.5,75.87,13770.83,48.69,0419,10,0.25,,,
